emp_id,name,hire_date,employment_type,country,jurisdiction,role,base_monthly_pay,flsa_status,ot_eligible,department,is_ghost,birth_date
EMP-00223,Olivia Johnson,2019-04-28,full_time,USA,IL,Operations_Manager,4539,exempt,False,Engineering,False,1989-11-13
EMP-00224,Mateo Baker,2024-10-15,full_time,USA,NY,Product_Manager,9839,exempt,False,Engineering,False,2002-12-18
EMP-00225,Nora Green,2019-02-23,full_time,USA,CA,Operations_Manager,7368,exempt,False,Operations,False,1976-07-07
EMP-00226,Samuel Moore,2018-11-17,full_time,USA,NJ,Sales_Representative,3763,nonexempt,True,Operations,False,1978-09-07
EMP-00227,Sofia Rogers,2024-01-22,full_time,USA,IL,Operations_Manager,6607,exempt,False,Engineering,False,1982-11-25
EMP-00228,Noah Wilson,2021-10-25,full_time,USA,WA,Operations_Manager,4054,exempt,False,Sales,False,1971-10-17
EMP-00229,Joseph Lee,2020-09-19,full_time,USA,NJ,Software_Engineer,13404,exempt,False,Engineering,False,1971-09-15
EMP-00230,Mateo Martin,2018-07-04,full_time,USA,NJ,Software_Engineer,10497,exempt,False,Engineering,False,1998-12-05
EMP-00231,Ethan Rogers,2021-11-21,full_time,USA,NJ,Analyst,8423,nonexempt,True,Sales,False,2003-11-20
EMP-00232,Sebastian King,2018-11-20,full_time,USA,NJ,Sales_Representative,11243,nonexempt,True,Engineering,False,1997-06-06
EMP-00233,Arjun Evans,2022-01-24,full_time,USA,TX,HR_Specialist,13013,nonexempt,True,HR,False,1975-03-05
EMP-00234,Kevin Thomas,2020-05-28,full_time,USA,NJ,Analyst,7253,nonexempt,True,HR,False,1970-04-10
EMP-00235,Zoe Thomas,2023-08-25,full_time,USA,NJ,Product_Manager,7785,exempt,False,Sales,False,1983-08-19
EMP-00236,Charlotte Adams,2021-02-09,full_time,USA,NY,Product_Manager,8567,exempt,False,Engineering,False,1990-12-10
EMP-00237,Aiden Collins,2022-03-05,full_time,USA,FL,Software_Engineer,13701,exempt,False,HR,False,1990-09-10
EMP-00238,Chloe Patel,2024-02-22,full_time,USA,FL,Payroll_Administrator,11550,exempt,False,HR,False,1994-04-07
EMP-00239,Grace Hall,2019-02-03,full_time,USA,IL,Operations_Manager,11041,exempt,False,Finance,False,2000-11-23
EMP-00240,Hannah Davis,2018-08-23,full_time,USA,IL,Product_Manager,10689,exempt,False,Operations,False,1981-04-28
EMP-00241,Zoe Young,2023-09-12,full_time,USA,IL,Product_Manager,12282,exempt,False,Operations,False,1980-04-07
EMP-00242,Ella Parker,2022-10-04,full_time,USA,WA,Payroll_Administrator,7822,exempt,False,Operations,False,2000-12-21
EMP-00243,Isabella Evans,2023-11-18,full_time,USA,IL,Analyst,13719,nonexempt,True,Finance,False,1992-05-31
EMP-00244,Priya Smith,2019-08-02,full_time,USA,WA,Analyst,12232,nonexempt,True,Operations,False,1983-04-15
EMP-00245,Amelia Adams,2020-12-10,full_time,USA,MA,Product_Manager,13884,exempt,False,Sales,False,1991-07-21
EMP-00246,Michael White,2022-11-08,full_time,USA,MA,Payroll_Administrator,4895,exempt,False,Engineering,False,1998-12-03
EMP-00247,Charlotte Edwards,2023-08-31,full_time,USA,CA,Product_Manager,4583,exempt,False,Sales,False,1999-12-03
EMP-00248,Mateo Evans,2018-01-30,full_time,USA,FL,Product_Manager,5618,exempt,False,Finance,False,2003-12-08
EMP-00249,Zoe Thomas,2018-04-09,full_time,USA,NJ,Payroll_Administrator,13761,exempt,False,Engineering,False,1973-12-20
EMP-00250,Emma Patel,2022-12-08,full_time,USA,NY,HR_Specialist,4485,nonexempt,True,Finance,False,1991-10-17
EMP-00251,Liam Perez,2023-11-23,full_time,USA,NJ,Operations_Manager,8898,exempt,False,Finance,False,1998-07-29
EMP-00252,Charlotte Perez,2018-06-18,full_time,USA,CA,Software_Engineer,12923,exempt,False,Operations,False,1975-12-07
EMP-00253,Henry Roberts,2022-01-19,full_time,USA,WA,Sales_Representative,6946,nonexempt,True,Operations,False,1980-07-20
EMP-00254,James Stewart,2019-03-09,full_time,USA,IL,Analyst,12734,nonexempt,True,HR,False,1984-07-29
EMP-00255,Charlotte Lewis,2022-11-18,full_time,USA,NJ,Payroll_Administrator,12646,exempt,False,Engineering,False,2000-12-13
EMP-00256,Layla Martinez,2019-01-18,full_time,USA,MA,Analyst,7154,nonexempt,True,Operations,False,1993-01-26
EMP-00257,Emma Nelson,2024-04-14,full_time,USA,MA,Analyst,4528,nonexempt,True,Operations,False,1993-07-17
EMP-00258,Grace Williams,2024-03-01,full_time,USA,MA,HR_Specialist,13484,nonexempt,True,Finance,False,1986-04-13
EMP-00259,Daniel Anderson,2019-07-13,full_time,USA,IL,Payroll_Administrator,5750,exempt,False,Operations,False,1976-12-11
EMP-00260,Evelyn Campbell,2022-03-04,full_time,USA,MA,Payroll_Administrator,12701,exempt,False,Operations,False,2002-01-14
EMP-00261,Hannah Baker,2022-11-02,full_time,USA,FL,Sales_Representative,5134,nonexempt,True,Sales,False,1984-11-16
EMP-00262,Victoria Baker,2024-11-26,full_time,USA,MA,Software_Engineer,9457,exempt,False,Engineering,False,1968-06-22
EMP-00263,Allison Phillips,2023-06-06,full_time,USA,WA,Analyst,4157,nonexempt,True,Engineering,False,1986-06-30
EMP-00264,Jordan Evans,2020-09-18,full_time,USA,MA,Analyst,10949,nonexempt,True,Engineering,False,1983-03-06
EMP-00265,Jordan King,2024-07-10,full_time,USA,TX,Operations_Manager,5273,exempt,False,HR,False,1978-04-25
EMP-00266,Owen Anderson,2020-07-07,full_time,USA,TX,Software_Engineer,8672,exempt,False,HR,False,1983-09-10
EMP-00267,Hannah Clark,2020-05-19,full_time,USA,MA,Payroll_Administrator,12332,exempt,False,Engineering,False,1993-02-25
EMP-00268,Elijah Jackson,2023-08-09,full_time,USA,FL,Software_Engineer,9819,exempt,False,Finance,False,1966-04-03
EMP-00269,Zoe Parker,2019-10-18,full_time,USA,CA,Operations_Manager,13847,exempt,False,HR,False,1983-06-04
EMP-00270,Grace Patel,2021-11-12,full_time,USA,MA,Operations_Manager,11543,exempt,False,Sales,False,2002-11-11
EMP-00271,Daniel Smith,2021-12-21,full_time,USA,NY,HR_Specialist,10074,nonexempt,True,HR,False,2003-10-26
EMP-00272,Samuel Perez,2024-08-14,full_time,USA,NY,HR_Specialist,5869,nonexempt,True,HR,False,1986-01-26
EMP-00273,Michael Baker,2019-05-23,full_time,USA,NJ,Analyst,10106,nonexempt,True,Operations,False,1970-02-07
EMP-00274,Mateo Garcia,2018-10-09,full_time,USA,WA,HR_Specialist,4018,nonexempt,True,Sales,False,1995-12-13
EMP-00275,Michael Taylor,2024-12-23,full_time,USA,WA,Operations_Manager,13077,exempt,False,Finance,False,1973-08-28
EMP-00276,Ava Martin,2023-02-20,full_time,USA,IL,Sales_Representative,5015,nonexempt,True,Engineering,False,1981-07-28
EMP-00277,Henry Chen,2020-10-20,full_time,USA,NY,Payroll_Administrator,12971,exempt,False,Engineering,False,1990-08-08
EMP-00278,Evelyn Lewis,2018-02-20,full_time,USA,WA,Operations_Manager,4603,exempt,False,Operations,False,1971-04-21
EMP-00279,Ethan Hill,2018-12-11,full_time,USA,WA,Product_Manager,13020,exempt,False,Sales,False,1974-09-16
EMP-00280,Samuel Johnson,2020-10-09,full_time,USA,IL,Sales_Representative,8856,nonexempt,True,Sales,False,1994-09-13
EMP-00281,Olivia Hill,2019-07-26,full_time,USA,TX,Analyst,7460,nonexempt,True,Finance,False,1979-01-18
EMP-00282,Isaac Roberts,2023-07-13,full_time,USA,FL,Operations_Manager,5753,exempt,False,Sales,False,1971-06-28
EMP-00283,Ava Parker,2019-11-13,full_time,USA,MA,Sales_Representative,10487,nonexempt,True,Operations,False,1999-11-10
EMP-00284,Evelyn Wilson,2021-11-20,full_time,USA,IL,Payroll_Administrator,10292,exempt,False,Operations,False,1985-06-17
EMP-00285,Benjamin Johnson,2019-02-12,full_time,USA,IL,HR_Specialist,9113,nonexempt,True,Sales,False,1966-03-01
EMP-00286,Maya Harris,2021-06-12,full_time,USA,MA,Analyst,5466,nonexempt,True,Finance,False,1995-04-09
EMP-00287,Sebastian Lee,2021-06-01,full_time,USA,FL,Product_Manager,4929,exempt,False,Engineering,False,1968-05-26
EMP-00288,Henry Lewis,2018-09-29,full_time,USA,CA,Operations_Manager,9973,exempt,False,Finance,False,1967-01-08
EMP-00289,Isaac Roberts,2024-04-09,full_time,USA,MA,Operations_Manager,10937,exempt,False,Operations,False,1991-02-10
EMP-00290,Morgan Campbell,2023-02-12,full_time,USA,TX,Software_Engineer,12323,exempt,False,Finance,False,2002-02-26
EMP-00291,Layla Anderson,2024-07-18,full_time,USA,MA,Sales_Representative,12733,nonexempt,True,Engineering,False,1973-03-13
EMP-00292,Owen Kumar,2019-03-10,full_time,USA,CA,Payroll_Administrator,5791,exempt,False,Engineering,False,1999-03-13
EMP-00293,Daniel Young,2019-06-01,full_time,USA,FL,Operations_Manager,11652,exempt,False,Finance,False,1999-07-10
EMP-00294,James Roberts,2018-09-03,full_time,USA,TX,HR_Specialist,7228,nonexempt,True,Engineering,False,1998-11-10
EMP-00295,Daniel Harris,2022-04-11,full_time,USA,MA,Software_Engineer,8916,exempt,False,Finance,False,2001-02-27
EMP-00296,Leah Young,2022-11-28,full_time,USA,TX,Operations_Manager,6779,exempt,False,Finance,False,1994-05-03
EMP-00297,Nora Lewis,2018-09-03,full_time,USA,NY,Operations_Manager,13527,exempt,False,Finance,False,1988-12-12
EMP-00298,Aiden King,2020-05-17,full_time,USA,FL,Analyst,9367,nonexempt,True,Finance,False,1981-03-07
EMP-00299,James Patel,2023-04-01,full_time,USA,WA,Operations_Manager,9303,exempt,False,Finance,False,1972-01-19
EMP-00300,Maya Sanchez,2024-07-22,full_time,USA,TX,Product_Manager,12202,exempt,False,Operations,False,1978-05-01
EMP-00301,Lily Jackson,2019-08-12,full_time,USA,NY,Analyst,5674,nonexempt,True,Operations,False,1984-09-17
EMP-00302,Grace Collins,2019-07-07,full_time,USA,IL,Payroll_Administrator,7971,exempt,False,Sales,False,1984-11-04
EMP-00303,Aiden Taylor,2023-11-08,full_time,USA,IL,Analyst,11638,nonexempt,True,Finance,False,1982-04-15
EMP-00304,Henry Nelson,2018-03-17,full_time,USA,CA,Analyst,6331,nonexempt,True,Sales,False,1965-01-05
EMP-00305,Allison Martinez,2021-02-19,full_time,USA,TX,Software_Engineer,10769,exempt,False,Engineering,False,1970-06-18
EMP-00306,Arjun Jackson,2019-07-05,full_time,USA,FL,Sales_Representative,12567,nonexempt,True,HR,False,1966-10-07
EMP-00307,Leah Young,2023-02-18,full_time,USA,NJ,HR_Specialist,5001,nonexempt,True,Sales,False,1993-10-04
EMP-00308,Layla Rogers,2020-06-22,full_time,USA,NJ,Analyst,9108,nonexempt,True,Sales,False,1994-12-23
EMP-00309,Evelyn White,2020-02-14,full_time,USA,WA,Sales_Representative,12283,nonexempt,True,Sales,False,1970-08-11
EMP-00310,Michael Collins,2023-06-30,full_time,USA,FL,Sales_Representative,8825,nonexempt,True,Engineering,False,2000-11-20
EMP-00311,Joseph Edwards,2018-01-28,full_time,USA,FL,HR_Specialist,9252,nonexempt,True,Operations,False,1977-12-26
EMP-00312,Leah Kumar,2024-07-28,full_time,USA,FL,HR_Specialist,6531,nonexempt,True,Finance,False,1984-07-19
EMP-00313,Morgan Nelson,2020-02-17,full_time,USA,TX,Operations_Manager,3824,exempt,False,HR,False,1990-06-03
EMP-00314,David Nelson,2020-03-29,full_time,USA,MA,Sales_Representative,7457,nonexempt,True,Engineering,False,1994-03-02
EMP-00315,Jack Jackson,2019-07-17,full_time,USA,WA,Payroll_Administrator,13164,exempt,False,Engineering,False,1984-05-12
EMP-00316,Layla Lewis,2018-11-05,full_time,USA,CA,HR_Specialist,9770,nonexempt,True,Finance,False,1990-08-31
EMP-00317,Harper Hill,2024-09-24,full_time,USA,TX,Product_Manager,4386,exempt,False,HR,False,1974-07-12
EMP-00318,Alexander Hall,2018-09-23,full_time,USA,NJ,HR_Specialist,11295,nonexempt,True,Sales,False,1984-08-18
EMP-00319,Ava Thomas,2024-05-03,full_time,USA,NJ,Operations_Manager,13390,exempt,False,Operations,False,1968-02-19
EMP-00320,Kevin Hill,2021-02-04,full_time,USA,FL,Payroll_Administrator,7615,exempt,False,HR,False,2002-06-02
EMP-00321,Alexander Nelson,2021-08-02,full_time,USA,MA,Software_Engineer,13356,exempt,False,Engineering,False,1994-12-30
EMP-00322,Henry Phillips,2020-06-06,full_time,USA,NJ,Operations_Manager,9702,exempt,False,Finance,False,1974-11-18
EMP-00323,Harper Perez,2022-07-31,full_time,USA,IL,Software_Engineer,13995,exempt,False,Engineering,False,1979-09-05
EMP-00324,Kevin Moore,2018-10-15,full_time,USA,NJ,HR_Specialist,7006,nonexempt,True,Sales,False,1977-10-10
EMP-00325,Isaac Green,2022-07-09,full_time,USA,CA,Payroll_Administrator,11786,exempt,False,Engineering,False,1985-07-17
EMP-00326,Elijah Mitchell,2019-08-23,full_time,USA,NJ,Payroll_Administrator,6102,exempt,False,Finance,False,1974-06-15
EMP-00327,Jack Chen,2022-03-31,full_time,USA,IL,Product_Manager,12493,exempt,False,HR,False,1988-01-09
EMP-00328,Chloe Nelson,2020-07-22,full_time,USA,TX,Product_Manager,7556,exempt,False,Engineering,False,1996-03-12
EMP-00329,Allison Phillips,2019-09-20,full_time,USA,NY,Analyst,7043,nonexempt,True,Finance,False,1975-10-15
EMP-00330,Liam Morris,2019-12-15,full_time,USA,FL,Analyst,7713,nonexempt,True,Operations,False,1978-03-11
EMP-00331,Samuel Collins,2020-05-29,full_time,USA,FL,Product_Manager,7324,exempt,False,Engineering,False,1972-12-25
EMP-00332,Emily Sanchez,2024-01-09,full_time,USA,NJ,Software_Engineer,6441,exempt,False,Operations,False,1983-06-16
EMP-00333,Lucas Thompson,2018-01-11,full_time,USA,FL,HR_Specialist,6183,nonexempt,True,Operations,False,1988-09-01
EMP-00334,Taylor Wilson,2020-11-13,full_time,USA,IL,Operations_Manager,9780,exempt,False,HR,False,1966-03-30
EMP-00335,Morgan Martinez,2020-11-08,full_time,USA,CA,Sales_Representative,13398,nonexempt,True,Sales,False,2002-03-17
EMP-00336,Allison Taylor,2021-12-04,full_time,USA,FL,Product_Manager,6156,exempt,False,Sales,False,1975-04-27
EMP-00337,Olivia Edwards,2020-11-10,full_time,USA,TX,Product_Manager,10068,exempt,False,Operations,False,1966-05-07
EMP-00338,Maya Anderson,2021-06-30,full_time,USA,IL,Software_Engineer,5209,exempt,False,HR,False,1965-02-18
EMP-00339,Leah Martin,2020-04-13,full_time,USA,FL,Software_Engineer,4769,exempt,False,HR,False,1977-02-25
EMP-00340,Joseph Walker,2021-03-26,full_time,USA,MA,HR_Specialist,10724,nonexempt,True,HR,False,1972-12-26
EMP-00341,Aiden Evans,2022-04-22,full_time,USA,FL,Sales_Representative,4277,nonexempt,True,HR,False,1972-07-15
EMP-00342,James Morris,2018-08-04,full_time,USA,MA,Product_Manager,13674,exempt,False,HR,False,1973-05-26
EMP-00343,Ethan Williams,2021-02-13,full_time,USA,FL,HR_Specialist,9926,nonexempt,True,HR,False,2002-08-07
EMP-00344,Kevin Lewis,2024-07-30,full_time,USA,FL,Software_Engineer,8684,exempt,False,Operations,False,1974-10-19
EMP-00345,Morgan Chen,2018-12-29,full_time,USA,FL,Payroll_Administrator,6206,exempt,False,HR,False,1987-06-13
EMP-00346,Henry Evans,2022-01-24,full_time,USA,WA,Analyst,11460,nonexempt,True,Sales,False,1999-09-12
EMP-00347,Jordan Clark,2023-10-19,full_time,USA,FL,Payroll_Administrator,3515,exempt,False,Engineering,False,1980-03-24
EMP-00348,Isabella Chen,2023-09-25,full_time,USA,NJ,Payroll_Administrator,7531,exempt,False,Engineering,False,1980-11-20
EMP-00349,Hannah Clark,2018-09-08,full_time,USA,WA,HR_Specialist,4922,nonexempt,True,Finance,False,1987-08-21
EMP-00350,James Wilson,2022-01-07,full_time,USA,NY,Software_Engineer,5789,exempt,False,Engineering,False,1999-08-11
EMP-00351,Elijah King,2021-02-26,full_time,USA,NY,Sales_Representative,5520,nonexempt,True,Finance,False,1997-03-06
EMP-00352,Morgan Perez,2024-08-11,full_time,USA,WA,Payroll_Administrator,8969,exempt,False,Engineering,False,1978-06-19
EMP-00353,Taylor Baker,2024-08-05,full_time,USA,MA,Sales_Representative,9179,nonexempt,True,Operations,False,1986-01-30
EMP-00354,Lucas Davis,2023-06-22,full_time,USA,FL,Sales_Representative,11738,nonexempt,True,HR,False,1980-06-28
EMP-00355,Taylor Clark,2020-04-28,full_time,USA,WA,Analyst,6569,nonexempt,True,Sales,False,1991-05-02
EMP-00356,David Stewart,2018-11-18,full_time,USA,FL,Analyst,3570,nonexempt,True,HR,False,1983-12-06
EMP-00357,Lily Smith,2020-06-08,full_time,USA,NJ,Analyst,3802,nonexempt,True,Sales,False,2003-05-12
EMP-00358,Isaac Williams,2023-03-27,full_time,USA,CA,Sales_Representative,9911,nonexempt,True,HR,False,1986-09-24
EMP-00359,Charlotte Chen,2020-10-19,full_time,USA,WA,Product_Manager,10951,exempt,False,Sales,False,1967-06-13
EMP-00360,Emma Hall,2018-12-14,full_time,USA,WA,Payroll_Administrator,9175,exempt,False,Sales,False,1983-04-25
EMP-00361,Henry Hall,2018-11-11,full_time,USA,TX,Product_Manager,10658,exempt,False,Operations,False,1997-05-19
EMP-00362,Morgan Lee,2023-02-26,full_time,USA,IL,Software_Engineer,12706,exempt,False,Sales,False,1966-05-18
EMP-00363,Ava Campbell,2022-12-23,full_time,USA,FL,Product_Manager,7166,exempt,False,Finance,False,1975-01-11
EMP-00364,Isabella Young,2024-03-01,full_time,USA,MA,Sales_Representative,4320,nonexempt,True,HR,False,1994-04-30
EMP-00365,Alexander Morris,2020-08-07,full_time,USA,FL,HR_Specialist,7497,nonexempt,True,Sales,False,1993-04-19
EMP-00366,Nora Sanchez,2024-08-12,full_time,USA,TX,Analyst,12639,nonexempt,True,HR,False,1966-08-19
EMP-00367,Elijah Anderson,2023-09-20,full_time,USA,CA,Software_Engineer,9205,exempt,False,Sales,False,1972-06-26
EMP-00368,Alexander Thompson,2022-11-29,full_time,USA,CA,Product_Manager,13727,exempt,False,Finance,False,1977-02-07
EMP-00369,Lucas Clark,2023-01-28,full_time,USA,NJ,Payroll_Administrator,8422,exempt,False,Finance,False,1980-12-27
EMP-00370,Ethan Sanchez,2022-09-19,full_time,USA,CA,Software_Engineer,10278,exempt,False,Finance,False,1987-03-07
EMP-00371,Amelia Turner,2022-01-12,full_time,USA,FL,Payroll_Administrator,4378,exempt,False,Finance,False,1971-03-18
EMP-00372,Elijah Perez,2023-03-11,full_time,USA,FL,Payroll_Administrator,6446,exempt,False,Sales,False,1998-01-03
EMP-00373,Sebastian Morris,2018-01-04,full_time,USA,IL,HR_Specialist,7442,nonexempt,True,HR,False,2003-11-23
EMP-00374,Ava Lee,2022-02-10,full_time,USA,IL,Operations_Manager,12345,exempt,False,HR,False,1967-09-05
EMP-00375,Chloe Jackson,2022-05-06,full_time,USA,NY,Analyst,9957,nonexempt,True,Sales,False,1966-11-18
EMP-00376,Nora Walker,2019-09-16,full_time,USA,WA,Operations_Manager,5205,exempt,False,Engineering,False,1972-04-21
EMP-00377,Isabella Garcia,2018-04-08,full_time,USA,IL,Product_Manager,12418,exempt,False,Sales,False,1983-09-06
EMP-00378,Emma Parker,2018-04-15,full_time,USA,CA,Payroll_Administrator,10782,exempt,False,Sales,False,1980-07-10
EMP-00379,Leah Davis,2018-07-14,full_time,USA,WA,Software_Engineer,10716,exempt,False,HR,False,1987-11-01
EMP-00380,Evelyn Lee,2020-09-08,full_time,USA,TX,HR_Specialist,8344,nonexempt,True,Operations,False,1990-03-04
EMP-00381,Liam Wright,2023-06-23,full_time,USA,NY,Product_Manager,4351,exempt,False,Engineering,False,1972-08-23
EMP-00382,Allison King,2019-07-08,full_time,USA,IL,Sales_Representative,4451,nonexempt,True,Sales,False,1974-10-31
EMP-00383,Emily Thompson,2019-09-05,full_time,USA,NY,HR_Specialist,7499,nonexempt,True,HR,False,1976-09-26
EMP-00384,Isaac Perez,2024-11-27,full_time,USA,IL,Product_Manager,4611,exempt,False,Sales,False,1966-10-15
EMP-00385,Lucas Young,2021-02-12,full_time,USA,CA,Operations_Manager,6146,exempt,False,Sales,False,1974-08-17
EMP-00386,Elijah Thompson,2023-05-09,full_time,USA,NJ,Operations_Manager,4592,exempt,False,Operations,False,1996-02-22
EMP-00387,Jordan Collins,2021-02-13,full_time,USA,MA,Analyst,5531,nonexempt,True,Sales,False,1974-08-16
EMP-00388,Liam Sanchez,2020-12-31,full_time,USA,MA,Operations_Manager,13317,exempt,False,Operations,False,1976-08-08
EMP-00389,Zoe Sanchez,2019-08-09,full_time,USA,CA,Sales_Representative,11619,nonexempt,True,Sales,False,1980-11-27
EMP-00390,Olivia Mitchell,2024-10-24,full_time,USA,FL,Product_Manager,12474,exempt,False,HR,False,1966-01-21
EMP-00391,Olivia Campbell,2018-07-03,full_time,USA,TX,Product_Manager,3851,exempt,False,Sales,False,1995-08-06
EMP-00392,Noah Moore,2019-10-05,full_time,USA,NY,Product_Manager,8047,exempt,False,Sales,False,1993-02-19
EMP-00393,Henry Johnson,2021-07-15,full_time,USA,CA,Software_Engineer,9198,exempt,False,Sales,False,1970-05-07
EMP-00394,Abigail Patel,2018-05-24,full_time,USA,NJ,Sales_Representative,9166,nonexempt,True,Finance,True,1982-03-06
EMP-00395,Daniel Kumar,2020-12-07,full_time,USA,MA,Sales_Representative,11856,nonexempt,True,Engineering,False,1999-09-17
EMP-00396,Sebastian Smith,2024-02-17,full_time,USA,FL,Analyst,7049,nonexempt,True,Engineering,False,1970-06-02
EMP-00397,Owen Stewart,2021-11-21,full_time,USA,TX,Operations_Manager,6100,exempt,False,Sales,False,1990-05-23
