emp_id,name,hire_date,employment_type,country,jurisdiction,role,base_monthly_pay,flsa_status,ot_eligible,department,is_ghost
EMP-00974,Sean Tucker,2023-11-08,contractor,Germany,DE_national,Finance_Analyst,7832,exempt,False,Operations,False
EMP-00975,Kathryn Taylor,2022-04-09,part_time,France,WA,Operations_Staff,3898,non_exempt,True,Engineering,False
EMP-00976,Mason Lewis,2022-05-18,full_time,Singapore,NY,Software_Engineer,8755,exempt,False,HR,False
EMP-00977,Mitchell Wilson,2022-08-05,expatriate,Australia,CA,Finance_Analyst,7641,exempt,False,Finance,False
EMP-00978,Michelle Olson,2023-11-02,part_time,US,FL,Finance_Analyst,8006,exempt,False,Finance,False
EMP-00979,Christopher Whitaker,2021-07-21,full_time,Canada,WA,HR_Manager,7218,exempt,False,Legal,False
EMP-00980,Kenneth Martin,2024-08-03,full_time,UK,federal,HR_Manager,7049,exempt,False,Operations,False
EMP-00981,Kenneth Brown,2022-09-25,full_time,Germany,FL,Finance_Analyst,7638,exempt,False,Finance,False
EMP-00982,Tyler Greene,2024-04-05,expatriate,US,TX,Operations_Staff,4193,non_exempt,True,HR,False
EMP-00983,Nathan Stanley,2022-11-10,contractor,Singapore,UK_national,Operations_Staff,4650,non_exempt,True,Engineering,False
EMP-00984,Jerry Haney,2025-10-11,contractor,India,CA,Finance_Analyst,7513,exempt,False,Legal,False
EMP-00985,Ronald Burke,2025-05-31,contractor,UK,TX,HR_Manager,6987,exempt,False,Engineering,False
EMP-00986,Catherine Keller,2022-10-07,expatriate,Germany,UK_national,HR_Manager,6891,exempt,False,Legal,False
EMP-00987,Grace Chavez,2024-05-24,contractor,India,CA,Software_Engineer,8278,exempt,False,Operations,False
EMP-00988,James Rodriguez,2022-06-15,expatriate,France,federal,Software_Engineer,8462,exempt,False,Finance,False
EMP-00989,Kathy Barnes,2022-03-11,contractor,Germany,NY,Data_Analyst,6383,non_exempt,True,Engineering,False
EMP-00990,John Mendez,2021-08-21,full_time,Singapore,CA,Data_Analyst,6818,non_exempt,True,Operations,False
EMP-00991,Kathy Wilson,2023-11-08,part_time,France,federal,Finance_Analyst,8245,exempt,False,Operations,False
EMP-00992,Larry Carey,2025-12-04,contractor,India,TX,Finance_Analyst,8087,exempt,False,Engineering,False
EMP-00993,Marie Boyd,2023-04-18,part_time,France,CA,Finance_Analyst,7770,exempt,False,Operations,False
EMP-00994,Joseph Perez,2025-06-15,full_time,US,WA,Finance_Analyst,8254,exempt,False,Engineering,False
EMP-00995,Jane Chapman,2025-02-23,full_time,India,DE_national,Finance_Analyst,8210,exempt,False,Engineering,False
EMP-00996,Melissa Davis,2022-02-10,contractor,US,WA,Software_Engineer,8654,exempt,False,HR,False
EMP-00997,David Trevino,2022-11-10,part_time,France,WA,HR_Manager,6983,exempt,False,Legal,False
EMP-00998,Jennifer Lopez,2024-12-26,expatriate,UK,WA,HR_Manager,6852,exempt,False,HR,False
EMP-00999,Laura Wilson,2021-06-24,full_time,US,NY,HR_Manager,6911,exempt,False,Legal,False
EMP-01000,Melissa Stewart,2023-04-03,contractor,Canada,TX,HR_Manager,7665,exempt,False,Finance,False
